Brand,Model,Engine_Type,Transmission,Driven_Kms,Price_In_Lakhs,Location,State,is_BH_series,Car_Age,is_top_trim
Tata,NEXON,Petrol,Manual,56257,6.99,Gurgaon,Uttar Pradesh,0,4,1
Tata,PUNCH,Petrol,Manual,74839,3.56,Gurgaon,Haryana,0,4,0
Tata,Tiago,Petrol,Auto,48202,4.33,Gurgaon,Delhi,0,5,1
Honda,WR-V,Petrol,Manual,33275,6.66,Gurgaon,Uttar Pradesh,0,4,0
Toyota,Etios,Petrol,Manual,98726,1.17,Gurgaon,Delhi,0,14,0
Hyundai,Verna,Petrol,Manual,78458,1.74,Gurgaon,Haryana,0,14,0
Ford,Ecosport,Diesel,Manual,38698,5.1,Gurgaon,Uttar Pradesh,0,6,0
Maruti,Ritz,Petrol,Manual,69992,0.87,Gurgaon,Uttar Pradesh,0,14,0
Hyundai,Creta,Diesel,Manual,233560,5.43,Gurgaon,Delhi,0,9,0
Renault,Kiger,Petrol,Manual,13890,3.16,Gurgaon,Delhi,0,4,0
Maruti,Swift,Petrol,Manual,23177,5.21,Gurgaon,Uttar Pradesh,0,1,0
Hyundai,i10,Petrol,Manual,48912,0.73,Gurgaon,Delhi,0,14,0
Renault,TRIBER,Petrol,Manual,63323,3.18,Gurgaon,Uttar Pradesh,0,6,0
Hyundai,Creta,Petrol,Auto,113928,6.57,Gurgaon,Haryana,0,9,1
Maruti,Swift,Petrol,Manual,140131,2.26,Gurgaon,Delhi,0,13,0
Maruti,Alto K10,Petrol,Manual,136641,0.89,Gurgaon,Uttar Pradesh,0,14,0
Other,Other,Petrol,Manual,67798,0.94,Gurgaon,Uttar Pradesh,0,10,0
Maruti,Alto 800,Petrol,Manual,114040,0.93,Gurgaon,Delhi,0,13,0
Hyundai,Santro Xing,CNG,Manual,187026,0.74,Gurgaon,Delhi,0,14,0
Hyundai,Santro Xing,CNG,Manual,188510,1.3,Gurgaon,Delhi,0,11,0
Maruti,Wagon R 1.0,Petrol,Manual,96799,2.11,Gurgaon,Delhi,0,11,0
Maruti,Swift Dzire,Petrol,Manual,136852,2.5,Gurgaon,Delhi,0,11,0
Maruti,Alto K10,Petrol,Manual,39835,1.23,Gurgaon,Bihar,0,13,0
Maruti,Alto K10,CNG,Manual,64435,1.23,Gurgaon,Uttar Pradesh,0,11,0
Toyota,Innova Crysta,Diesel,Auto,110475,11.96,Gurgaon,Uttar Pradesh,0,7,1
Mahindra,Thar,Petrol,Auto,31288,10.95,Gurgaon,Delhi,0,2,1
Mahindra,TUV300,Diesel,Auto,134752,2.68,Gurgaon,Delhi,0,8,1
Ford,Ecosport,Diesel,Manual,71437,7.08,Gurgaon,Uttar Pradesh,0,4,1
Maruti,Wagon R 1.0,Petrol,Manual,66401,1.65,Gurgaon,Haryana,0,11,0
Maruti,Wagon R 1.0,CNG,Manual,129323,1.81,Gurgaon,Delhi,0,12,0
Maruti,Swift,Petrol,Manual,121039,2.39,Gurgaon,Uttar Pradesh,0,12,0
Hyundai,i10,Petrol,Manual,66888,1.31,Gurgaon,Delhi,0,13,1
Honda,Other,Petrol,Manual,100251,2.2,Gurgaon,Delhi,0,14,0
Maruti,Swift Dzire,Petrol,Manual,95834,2.59,Gurgaon,Uttar Pradesh,0,12,0
Renault,Duster,Diesel,Manual,80241,2.93,Gurgaon,Uttar Pradesh,0,9,0
Maruti,Wagon R 1.0,CNG,Manual,103477,1.8,Gurgaon,Delhi,0,11,0
Hyundai,i10,Petrol,Manual,37851,1.98,Gurgaon,Haryana,0,12,0
Maruti,Alto 800,CNG,Manual,169045,1.6,Gurgaon,Uttar Pradesh,0,8,0
Maruti,Wagon R 1.0,CNG,Manual,89390,2.18,Gurgaon,Uttar Pradesh,0,9,0
Maruti,Alto 800,Petrol,Manual,30878,2.67,Gurgaon,Madhya Pradesh,0,8,0
Maruti,Alto K10,CNG,Auto,81207,2.09,Gurgaon,Delhi,0,9,1
Maruti,Wagon R 1.0,CNG,Manual,61490,2.19,Gurgaon,Uttar Pradesh,0,10,0
Honda,Amaze,Petrol,Manual,72441,2.4,Gurgaon,Haryana,0,10,0
Renault,Kwid,Petrol,Manual,20312,1.21,Gurgaon,Delhi,0,9,0
Tata,Hexa,Diesel,Manual,285174,5.6,Gurgaon,Delhi,0,7,0
Hyundai,i10,Petrol,Manual,71934,1.35,Gurgaon,Uttar Pradesh,0,12,0
Maruti,Wagon R 1.0,Petrol,Manual,52582,1.97,Gurgaon,Uttar Pradesh,0,12,0
Hyundai,i10,CNG,Manual,103381,1.15,Gurgaon,Delhi,0,13,0
Maruti,Wagon R 1.0,CNG,Manual,70835,2.0,Gurgaon,Haryana,0,9,0
Hyundai,VENUE,Petrol,Auto,146712,4.5,Gurgaon,Delhi,0,5,1
Tata,TIGOR,Petrol,Manual,43202,3.75,Gurgaon,Uttar Pradesh,0,4,1
Maruti,Alto 800,Petrol,Manual,53634,1.63,Gurgaon,Madhya Pradesh,0,12,0
Ford,Figo Aspire,CNG,Manual,92238,2.3,Gurgaon,Delhi,0,10,1
Maruti,Alto 800,Petrol,Manual,60739,1.05,Gurgaon,Uttar Pradesh,0,12,0
Other,Other,Petrol,Auto,113285,3.54,Gurgaon,Delhi,0,14,1
Hyundai,NEW I20,Petrol,Auto,6347,7.09,Gurgaon,Haryana,0,1,1
Maruti,Wagon R 1.0,CNG,Manual,232351,1.6,Gurgaon,Haryana,0,9,0
Mahindra,Kuv100,CNG,Manual,68317,1.58,Gurgaon,Delhi,0,9,1
Renault,Duster,Diesel,Manual,88446,3.96,Gurgaon,Gujarat,0,9,0
Maruti,Swift,Petrol,Manual,38031,5.67,Gurgaon,Uttar Pradesh,0,1,0
Hyundai,Eon,Petrol,Manual,19633,1.88,Gurgaon,Delhi,0,9,0
Maruti,Alto 800,CNG,Manual,137495,2.31,Gurgaon,Uttar Pradesh,0,7,0
Maruti,Celerio,CNG,Manual,64304,3.42,Gurgaon,Uttar Pradesh,0,4,0
Maruti,Ciaz,Diesel,Manual,105201,2.4,Gurgaon,Uttar Pradesh,0,9,1
Maruti,Celerio,CNG,Manual,167165,2.16,Gurgaon,Uttar Pradesh,0,10,0
Maruti,Swift,CNG,Manual,69316,2.88,Gurgaon,Uttar Pradesh,0,10,0
Renault,TRIBER,Petrol,Manual,32392,5.14,Gurgaon,Delhi,0,3,0
Maruti,Swift,Petrol,Manual,99849,3.19,Gurgaon,Delhi,0,9,0
Maruti,Baleno,Petrol,Manual,75852,3.95,Gurgaon,Uttar Pradesh,0,6,0
Maruti,Wagon R 1.0,CNG,Manual,87670,1.61,Gurgaon,Uttar Pradesh,0,11,0
Maruti,Wagon R 1.0,CNG,Manual,108159,1.85,Gurgaon,Delhi,0,9,0
Maruti,Swift Dzire,Petrol,Manual,90884,3.13,Gurgaon,West Bengal,0,9,1
Other,Redi Go,CNG,Manual,62691,1.45,Gurgaon,Delhi,0,7,0
Honda,Jazz,Petrol,Manual,69198,2.49,Gurgaon,Uttar Pradesh,0,8,0
Honda,City,Diesel,Manual,232495,2.81,Gurgaon,Delhi,0,8,0
Maruti,Wagon R 1.0,CNG,Manual,175060,1.72,Gurgaon,Uttar Pradesh,0,10,0
Renault,Duster,Diesel,Manual,118627,3.06,Gurgaon,Haryana,0,9,0
Honda,Brio,Petrol,Manual,84597,1.15,Gurgaon,Delhi,0,13,0
Maruti,Celerio,CNG,Manual,73812,2.59,Gurgaon,Delhi,0,7,0
Hyundai,i10,Petrol,Manual,82169,1.15,Gurgaon,Delhi,0,13,0
Hyundai,Eon,Petrol,Manual,81688,1.28,Gurgaon,Delhi,0,11,0
Hyundai,i10,CNG,Manual,120304,0.8,Gurgaon,Uttar Pradesh,0,13,0
Toyota,Etios Liva,CNG,Manual,180558,1.31,Gurgaon,Delhi,0,12,0
Hyundai,i10,Petrol,Manual,152001,1.41,Gurgaon,Uttar Pradesh,0,11,1
Skoda,Superb,Petrol,Auto,106986,1.65,Gurgaon,Uttar Pradesh,0,14,1
Maruti,Swift Dzire,CNG,Manual,93528,2.25,Gurgaon,Uttar Pradesh,0,11,0
Maruti,Alto 800,CNG,Manual,90115,2.08,Gurgaon,Haryana,0,8,0
Hyundai,Elite i20,Petrol,Manual,108428,2.14,Gurgaon,Delhi,0,11,1
Maruti,Celerio,CNG,Manual,195856,2.9,Gurgaon,Delhi,0,6,0
Hyundai,Verna,Petrol,Manual,24551,2.14,Gurgaon,Uttar Pradesh,0,13,0
Renault,Duster,Diesel,Auto,45719,3.38,Gurgaon,Uttar Pradesh,0,9,1
Tata,TIGOR,Petrol,Manual,90272,2.83,Gurgaon,Haryana,0,7,0
Ford,Figo Aspire,Diesel,Manual,73543,2.9,Gurgaon,Uttar Pradesh,0,8,1
Hyundai,Grand i10,Petrol,Manual,46091,2.34,Gurgaon,Uttar Pradesh,0,11,0
Tata,Tiago,Petrol,Auto,100126,2.52,Gurgaon,Uttar Pradesh,0,8,0
Honda,Amaze,CNG,Manual,75893,1.96,Gurgaon,Delhi,0,10,0
Maruti,Wagon R 1.0,CNG,Manual,127507,2.48,Gurgaon,Uttar Pradesh,0,8,0
Maruti,Vitara Brezza,Diesel,Manual,137952,4.63,Gurgaon,Uttar Pradesh,0,8,0
Tata,NEXON,Petrol,Auto,60683,4.95,Gurgaon,Uttar Pradesh,0,5,0
Other,Other,Petrol,Manual,59744,2.52,Gurgaon,Uttar Pradesh,0,8,0
Toyota,Glanza,Petrol,Manual,60452,4.1,Gurgaon,Delhi,0,5,0
Hyundai,Grand i10,Petrol,Manual,47272,2.09,Gurgaon,Delhi,0,10,1
Honda,City,CNG,Manual,111215,3.28,Gurgaon,Haryana,0,11,0
Tata,Tiago,Diesel,Manual,72622,2.06,Gurgaon,Delhi,0,9,0
Hyundai,i10,Petrol,Manual,54775,0.69,Gurgaon,Delhi,0,14,0
Honda,Brio,Petrol,Manual,94001,1.46,Gurgaon,Delhi,0,12,0
Maruti,Swift Dzire,Petrol,Manual,78062,1.84,Gurgaon,Delhi,0,13,0
Hyundai,Grand i10,Petrol,Manual,11495,2.0,Gurgaon,Uttar Pradesh,0,11,0
Honda,Amaze,Petrol,Manual,68665,1.99,Gurgaon,Uttar Pradesh,0,12,0
Hyundai,Grand i10,Petrol,Manual,97840,1.61,Gurgaon,Delhi,0,12,0
Maruti,Wagon R 1.0,CNG,Manual,98577,2.0,Gurgaon,Haryana,0,8,0
Hyundai,i10,Petrol,Manual,69895,1.23,Gurgaon,Delhi,0,14,0
Honda,Amaze,Petrol,Manual,55000,3.03,Gurgaon,Uttar Pradesh,0,10,0
Maruti,Alto 800,CNG,Manual,79663,1.11,Gurgaon,Delhi,0,12,0
Honda,Amaze,Petrol,Manual,148433,3.04,Gurgaon,Uttar Pradesh,0,9,0
Maruti,Swift Dzire,Diesel,Manual,110056,2.52,Gurgaon,Delhi,0,9,0
Volkswagen,Polo,Petrol,Manual,96700,0.95,Gurgaon,Delhi,0,14,1
Hyundai,Verna,Petrol,Manual,159815,1.62,Gurgaon,Uttar Pradesh,0,14,0
Volkswagen,Vento,Petrol,Manual,148543,1.78,Gurgaon,Delhi,0,12,1
Hyundai,Verna,Diesel,Manual,96987,10.35,Gurgaon,Uttar Pradesh,0,3,0
Maruti,Swift Dzire,Petrol,Manual,57287,1.24,Gurgaon,Delhi,0,14,0
Hyundai,i20,Petrol,Manual,104964,2.23,Gurgaon,Uttar Pradesh,0,12,1
Toyota,Etios,Petrol,Manual,154246,2.22,Gurgaon,Uttar Pradesh,0,12,0
Hyundai,i10,Petrol,Manual,105637,0.55,Gurgaon,Uttar Pradesh,0,15,0
Hyundai,Grand i10,Petrol,Manual,86945,2.28,Gurgaon,Uttar Pradesh,0,12,1
Tata,NEXON,Petrol,Manual,96425,7.5,Gurgaon,Haryana,0,3,1
Honda,Brio,CNG,Manual,90484,1.34,Gurgaon,Delhi,0,12,0
Tata,Zest,Petrol,Manual,84357,1.36,Gurgaon,Uttar Pradesh,0,11,0
Maruti,Vitara Brezza,Diesel,Manual,81285,4.03,Gurgaon,Uttar Pradesh,0,8,1
Hyundai,Elite i20,Diesel,Manual,63647,4.25,Gurgaon,Uttar Pradesh,0,7,1
Hyundai,VENUE,Petrol,Manual,11207,7.68,Gurgaon,Uttar Pradesh,0,1,0
Maruti,Dzire,Petrol,Manual,91912,4.45,Gurgaon,Delhi,0,7,0
Maruti,Swift,Petrol,Manual,80670,4.47,Gurgaon,Uttar Pradesh,0,3,0
Honda,Other,CNG,Manual,157794,1.1,Gurgaon,Uttar Pradesh,0,14,0
Hyundai,i10,Petrol,Manual,22972,2.01,Gurgaon,Delhi,0,10,0
Honda,Amaze,Petrol,Manual,82160,2.25,Gurgaon,Uttar Pradesh,0,10,0
Nissan,Micra,Petrol,Manual,113479,1.03,Gurgaon,Delhi,0,12,0
Chevrolet,Other,Petrol,Manual,78354,0.94,Gurgaon,Delhi,0,12,0
Renault,Kwid,Petrol,Manual,71181,1.17,Gurgaon,Delhi,0,10,0
Maruti,FRONX,Petrol,Auto,52038,7.7,Gurgaon,Uttar Pradesh,0,2,1
Maruti,Wagon R 1.0,CNG,Manual,69683,1.0,Gurgaon,Delhi,0,13,0
Hyundai,Santro Xing,CNG,Manual,151142,1.37,Gurgaon,Uttar Pradesh,0,11,1
Honda,Brio,Petrol,Manual,93309,2.25,Gurgaon,Uttar Pradesh,0,10,0
Mahindra,Kuv100,Diesel,Manual,111320,1.6,Gurgaon,Delhi,0,9,0
Volkswagen,Polo,Petrol,Auto,27743,4.13,Gurgaon,Uttar Pradesh,0,9,1
Hyundai,Elite i20,Petrol,Manual,86186,3.53,Gurgaon,Uttar Pradesh,0,7,1
Ford,Ecosport,Petrol,Manual,150000,2.02,Gurgaon,Delhi,0,12,1
Maruti,Swift,Petrol,Manual,43265,2.7,Gurgaon,Delhi,0,10,0
Honda,City,Petrol,Manual,65928,3.65,Gurgaon,Haryana,0,11,0
Maruti,Swift Dzire,Petrol,Manual,134629,1.1,Gurgaon,Delhi,0,14,0
Renault,Kwid,Petrol,Manual,66249,1.45,Gurgaon,Uttar Pradesh,0,8,0
Maruti,Ciaz,Petrol,Manual,46273,5.56,Gurgaon,Delhi,0,3,0
Maruti,Wagon R 1.0,CNG,Manual,188079,1.24,Gurgaon,Uttar Pradesh,0,13,0
Tata,Tiago,Petrol,Manual,118640,2.6,Gurgaon,Uttar Pradesh,0,6,0
Hyundai,NEW SANTRO,CNG,Manual,63605,3.4,Gurgaon,Uttar Pradesh,0,4,1
Nissan,Other,Petrol,Manual,103824,2.2,Gurgaon,Uttar Pradesh,0,11,0
Hyundai,VENUE,Petrol,Manual,59347,5.68,Gurgaon,Uttar Pradesh,0,4,0
Maruti,Baleno,Petrol,Manual,53068,3.15,Gurgaon,Uttar Pradesh,0,9,0
Maruti,IGNIS,Petrol,Auto,41845,3.36,Gurgaon,Delhi,0,7,1
Maruti,Alto 800,Petrol,Manual,76013,2.11,Gurgaon,Delhi,0,8,0
Hyundai,i10,Petrol,Manual,191830,0.99,Gurgaon,Delhi,0,12,0
Maruti,Vitara Brezza,Diesel,Manual,125216,5.17,Gurgaon,Uttar Pradesh,0,7,0
Maruti,Wagon R 1.0,CNG,Manual,109623,1.25,Gurgaon,Uttar Pradesh,0,13,0
Hyundai,i20,Petrol,Manual,104279,1.55,Gurgaon,Delhi,0,13,0
Honda,City,Petrol,Manual,84809,3.2,Gurgaon,Delhi,0,11,0
Ford,Ecosport,Petrol,Manual,64607,4.04,Gurgaon,Delhi,0,7,1
Maruti,Celerio,CNG,Manual,161898,2.24,Gurgaon,Haryana,0,9,0
Skoda,Rapid,Petrol,Manual,28711,1.76,Gurgaon,Haryana,0,13,0
Tata,TIGOR,Petrol,Auto,75272,3.57,Gurgaon,Uttar Pradesh,0,7,0
Maruti,Wagon R 1.0,CNG,Manual,162124,1.49,Gurgaon,Haryana,0,11,0
Hyundai,NEW SANTRO,Petrol,Manual,69715,3.15,Gurgaon,Delhi,0,6,1
Maruti,Ertiga,CNG,Manual,110427,7.73,Gurgaon,Uttar Pradesh,0,5,0
Hyundai,i10,Petrol,Manual,132758,1.01,Gurgaon,Delhi,0,14,0
Mahindra,Scorpio,Diesel,Manual,80442,6.0,Gurgaon,Delhi,0,8,1
Maruti,Alto K10,Petrol,Auto,46913,3.1,Gurgaon,Haryana,0,7,1
Hyundai,Grand i10,Petrol,Manual,56378,3.81,Gurgaon,Maharashtra,0,9,1
Tata,Zest,Petrol,Manual,36960,2.05,Gurgaon,Delhi,0,10,0
Renault,Kwid,Petrol,Manual,12284,3.0,Gurgaon,Uttar Pradesh,0,6,0
Hyundai,i10,Petrol,Manual,102208,0.96,Gurgaon,Delhi,0,14,0
Hyundai,Elite i20,Petrol,Manual,43576,3.47,Gurgaon,Uttar Pradesh,0,8,0
Maruti,Eeco,CNG,Manual,198821,2.2,Gurgaon,Uttar Pradesh,0,6,0
Honda,Jazz,Petrol,Manual,90227,2.62,Gurgaon,Haryana,0,10,0
Chevrolet,Other,Petrol,Manual,74521,1.26,Gurgaon,Delhi,0,11,0
Tata,NEXON,CNG,Manual,71055,4.21,Gurgaon,Delhi,0,6,0
Hyundai,i10,Petrol,Manual,110097,1.3,Gurgaon,Punjab,0,14,1
Tata,PUNCH,Petrol,Manual,41245,4.65,Gurgaon,Uttar Pradesh,0,3,0
Renault,Kwid,Petrol,Auto,51584,3.13,Gurgaon,Uttar Pradesh,0,4,1
Maruti,Wagon R 1.0,Petrol,Manual,108774,1.93,Gurgaon,Uttar Pradesh,0,11,0
Maruti,Wagon R 1.0,CNG,Manual,138230,0.63,Gurgaon,Delhi,0,14,0
Tata,ALTROZ,Petrol,Manual,78753,3.98,Gurgaon,Uttar Pradesh,0,5,0
Skoda,Superb,Petrol,Auto,124955,2.16,Gurgaon,Delhi,0,13,1
Renault,Duster,Diesel,Manual,50975,3.02,Gurgaon,Uttar Pradesh,0,7,0
Mahindra,Scorpio,Diesel,Manual,91263,9.85,Gurgaon,Haryana,0,4,0
Tata,Tiago,Petrol,Manual,98966,2.75,Gurgaon,Delhi,0,8,0
Tata,NEXON,Diesel,Manual,108803,2.81,Gurgaon,Haryana,0,8,0
Hyundai,Santro Xing,Petrol,Manual,84319,0.5,Gurgaon,Delhi,0,14,0
Honda,City,Petrol,Manual,72752,1.4,Gurgaon,Uttar Pradesh,0,13,0
Hyundai,NEW I20,CNG,Manual,107983,5.01,Gurgaon,Uttar Pradesh,0,4,1
Tata,PUNCH,Petrol,Auto,27355,6.85,Gurgaon,Uttar Pradesh,0,2,1
Hyundai,i20,Petrol,Manual,66425,1.12,Gurgaon,Haryana,0,14,0
Maruti,Wagon R 1.0,CNG,Manual,109642,2.78,Gurgaon,Delhi,0,8,0
Ford,Ecosport,Diesel,Manual,80500,2.99,Gurgaon,Haryana,0,8,1
Maruti,Ertiga,Petrol,Manual,1150,4.63,Gurgaon,Uttar Pradesh,0,8,0
Maruti,Dzire,Petrol,Manual,85400,3.75,Gurgaon,Delhi,0,7,0
Hyundai,i10,Petrol,Manual,110613,1.72,Gurgaon,Delhi,0,11,0
Honda,City,Petrol,Manual,94915,1.72,Gurgaon,Uttar Pradesh,0,14,0
Tata,Tiago,CNG,Auto,121273,2.79,Gurgaon,Delhi,0,7,0
Honda,Brio,Petrol,Manual,93708,1.18,Gurgaon,Uttar Pradesh,0,13,0
Maruti,Wagon R 1.0,CNG,Manual,113787,1.07,Gurgaon,Delhi,0,14,0
Tata,NEXON,Petrol,Manual,46342,4.5,Gurgaon,Uttar Pradesh,0,6,0
Hyundai,Grand i10,Petrol,Manual,183267,1.87,Gurgaon,Delhi,0,11,1
Maruti,Swift,CNG,Manual,151684,3.21,Gurgaon,Uttar Pradesh,0,8,0
Mahindra,XUV500,Diesel,Auto,114877,11.24,Gurgaon,Delhi,0,6,1
Tata,TIGOR,CNG,Manual,57290,5.9,Gurgaon,Uttar Pradesh,0,2,1
Hyundai,Xcent,CNG,Manual,183247,1.54,Gurgaon,Uttar Pradesh,0,11,0
Maruti,Alto 800,Petrol,Manual,27085,1.86,Gurgaon,Uttar Pradesh,0,10,0
Maruti,Baleno,Petrol,Manual,84899,3.24,Gurgaon,Delhi,0,10,0
Hyundai,Grand i10,Diesel,Manual,104579,1.79,Gurgaon,Delhi,0,9,1
Maruti,Swift Dzire,Petrol,Manual,38526,3.5,Gurgaon,Maharashtra,0,10,0
Mahindra,Scorpio,Diesel,Manual,83713,11.0,Gurgaon,Bihar,0,4,0
Maruti,Wagon R 1.0,CNG,Manual,102711,3.25,Gurgaon,Haryana,0,7,0
Tata,ALTROZ,Petrol,Manual,52723,5.16,Gurgaon,Haryana,0,5,0
Toyota,Etios,Petrol,Manual,56210,1.4,Gurgaon,Delhi,0,14,0
Hyundai,Santro Xing,CNG,Manual,106731,1.09,Gurgaon,Delhi,0,13,1
Chevrolet,Beat,Petrol,Manual,154653,0.59,Gurgaon,Uttar Pradesh,0,14,0
Maruti,Swift Dzire,Petrol,Manual,157390,1.04,Gurgaon,Delhi,0,14,0
Tata,PUNCH,CNG,Manual,80483,4.69,Gurgaon,Uttar Pradesh,0,3,0
Volkswagen,Vento,Petrol,Auto,55073,5.9,Gurgaon,Delhi,0,6,1
Hyundai,Other,CNG,Manual,172661,2.13,Gurgaon,Uttar Pradesh,0,12,0
Ford,Other,Diesel,Manual,184197,1.57,Gurgaon,Delhi,0,9,0
Hyundai,Grand i10,Petrol,Manual,66500,2.9,Gurgaon,Delhi,0,8,0
Hyundai,Santro Xing,CNG,Manual,7035,0.84,Gurgaon,Delhi,0,13,0
Hyundai,GRAND I10 NIOS,CNG,Manual,55497,5.14,Gurgaon,Uttar Pradesh,0,3,1
Tata,TIGOR,CNG,Manual,51374,6.16,Gurgaon,Delhi,0,2,0
Hyundai,i20 Active,Petrol,Manual,108482,2.81,Gurgaon,Delhi,0,9,0
Honda,Brio,Petrol,Manual,164397,1.33,Gurgaon,Uttar Pradesh,0,13,0
Honda,City,Petrol,Manual,127078,2.94,Gurgaon,Delhi,0,11,0
MG,ASTOR,Petrol,Manual,44611,7.5,Gurgaon,Uttar Pradesh,0,3,0
Honda,City,Petrol,Manual,28881,3.1,Gurgaon,Haryana,0,11,0
Hyundai,i20,Petrol,Manual,96421,1.35,Gurgaon,Delhi,0,14,1
Hyundai,Elite i20,Diesel,Manual,143722,2.8,Gurgaon,Delhi,0,9,1
Maruti,Celerio,CNG,Auto,112482,1.86,Gurgaon,Uttar Pradesh,0,10,1
Maruti,Eeco,CNG,Manual,68326,1.31,Gurgaon,Delhi,0,10,0
Toyota,Etios,CNG,Manual,151779,1.2,Gurgaon,Uttar Pradesh,0,13,0
Honda,City,Petrol,Manual,58860,4.79,Gurgaon,Delhi,0,8,0
Maruti,Celerio,Petrol,Auto,44869,2.69,Gurgaon,Haryana,0,8,1
Honda,Jazz,Petrol,Auto,90329,3.0,Gurgaon,Uttar Pradesh,0,9,1
Hyundai,i20,Petrol,Manual,98201,0.89,Gurgaon,Delhi,0,14,0
Hyundai,Xcent,Petrol,Manual,105000,2.11,Gurgaon,Delhi,0,11,0
Maruti,Baleno,Petrol,Manual,10778,4.91,Gurgaon,Uttar Pradesh,0,5,0
Maruti,Swift,Petrol,Manual,79453,1.25,Gurgaon,Delhi,0,14,0
Tata,NEXON,Petrol,Manual,64243,7.57,Gurgaon,Delhi,0,3,1
Maruti,Swift,Diesel,Manual,93161,3.23,Gurgaon,Delhi,0,9,0
Hyundai,Elite i20,Petrol,Manual,115336,3.44,Gurgaon,Delhi,0,9,1
Honda,City,Petrol,Manual,93017,1.31,Gurgaon,Delhi,0,14,0
Hyundai,Grand i10,Petrol,Manual,37113,2.32,Gurgaon,Uttar Pradesh,0,11,0
Honda,City,Petrol,Manual,133000,4.38,Gurgaon,Haryana,0,9,0
Skoda,Rapid,Petrol,Auto,110251,1.9,Gurgaon,Delhi,0,13,1
Maruti,Swift,Petrol,Manual,124472,3.55,Gurgaon,Delhi,0,6,0
Maruti,Wagon R 1.0,CNG,Manual,150887,2.95,Gurgaon,Uttar Pradesh,0,8,0
Tata,NEXON,Diesel,Manual,65073,4.3,Gurgaon,Uttar Pradesh,0,6,0
Tata,NEXON,Diesel,Auto,178188,7.59,Gurgaon,Uttar Pradesh,0,3,1
Maruti,Ertiga,CNG,Manual,31312,8.1,Gurgaon,Uttar Pradesh,0,4,0
Maruti,Swift,Petrol,Manual,52081,1.25,Gurgaon,Delhi,0,14,0
Ford,Other,Petrol,Manual,65531,4.47,Gurgaon,Uttar Pradesh,0,4,1
Ford,Figo Aspire,Petrol,Manual,71710,2.39,Gurgaon,Uttar Pradesh,0,9,0
Honda,City,Petrol,Manual,201315,2.8,Gurgaon,Delhi,0,11,0
Hyundai,Santro Xing,CNG,Manual,117506,0.77,Gurgaon,Haryana,0,14,0
Renault,Other,Petrol,Manual,160409,1.35,Gurgaon,Uttar Pradesh,0,9,0
Honda,City,CNG,Manual,148071,1.3,Gurgaon,Uttar Pradesh,0,14,0
Maruti,Swift,Petrol,Manual,96035,2.72,Gurgaon,Delhi,0,10,0
Honda,City,Petrol,Manual,80895,3.09,Gurgaon,Delhi,0,11,0
Honda,City,Petrol,Manual,120678,3.31,Gurgaon,Uttar Pradesh,0,12,0
Nissan,MAGNITE,Petrol,Manual,35645,6.19,Gurgaon,Delhi,0,3,0
Mahindra,Kuv100,Petrol,Manual,84296,1.65,Gurgaon,Delhi,0,9,0
Hyundai,i20,Petrol,Manual,51492,1.28,Gurgaon,Delhi,0,14,0
Chevrolet,Beat,Petrol,Manual,61565,0.84,Gurgaon,Delhi,0,13,0
Hyundai,i10,Petrol,Manual,85818,0.72,Gurgaon,Delhi,0,14,0
Maruti,Wagon R 1.0,Petrol,Manual,52613,0.84,Gurgaon,Delhi,0,14,0
Hyundai,Verna,Petrol,Manual,100000,2.59,Gurgaon,Delhi,0,12,0
Tata,NEXON,Diesel,Auto,73747,10.5,Gurgaon,Uttar Pradesh,0,2,1
Tata,NEXON,Petrol,Manual,62282,6.84,Gurgaon,Uttar Pradesh,0,4,1
Honda,Amaze,Petrol,Manual,104248,1.6,Gurgaon,Uttar Pradesh,0,11,0
Tata,NEXON,CNG,Manual,35502,6.55,Gurgaon,Uttar Pradesh,0,3,0
Tata,ALTROZ,Petrol,Manual,39860,4.5,Gurgaon,Delhi,0,4,0
Toyota,Glanza,Petrol,Auto,9277,6.98,Gurgaon,Uttar Pradesh,0,1,1
Honda,BR-V,Petrol,Manual,79564,4.2,Gurgaon,Uttar Pradesh,0,9,0
Maruti,Dzire,Petrol,Manual,84386,4.45,Gurgaon,Delhi,0,6,0
Nissan,MAGNITE,CNG,Manual,65186,5.9,Gurgaon,Delhi,0,4,0
Maruti,Wagon R 1.0,CNG,Manual,158575,1.12,Gurgaon,Delhi,0,13,0
Maruti,Celerio,Petrol,Auto,71384,2.39,Gurgaon,Delhi,0,9,1
Mahindra,XUV300,Petrol,Manual,88847,5.0,Gurgaon,Uttar Pradesh,0,5,0
Maruti,Wagon R 1.0,CNG,Manual,132071,0.85,Gurgaon,Delhi,0,14,0
Tata,Tiago,Petrol,Manual,86003,2.78,Gurgaon,Delhi,0,9,0
Maruti,Wagon R 1.0,CNG,Manual,128349,0.9,Gurgaon,Delhi,0,14,0
Ford,Other,Diesel,Auto,130000,11.86,Gurgaon,Haryana,0,9,1
Maruti,Wagon R 1.0,Petrol,Manual,90008,1.35,Gurgaon,Delhi,0,13,0
Honda,WR-V,Petrol,Manual,7970,6.42,Gurgaon,Haryana,0,4,0
Hyundai,i20 Active,Petrol,Manual,68614,3.58,Gurgaon,Uttar Pradesh,0,9,0
Tata,NEXON,Diesel,Manual,120426,3.98,Gurgaon,Uttar Pradesh,0,7,1
